SerialNumber,Leave,ActionYear,WorkDurationYear,CountLoan,Avg_MonthPerLoan,HireType,HireSourceGroup,WorkDurationYear,Avg_TotalAbsensePerYear,Avg_NumDaysPerAbsense,TotalEduAllowance,NumYear_SinceLastEduAllowance,TotalEduAttend,MaxEduDegreeLevel,EduBranch_BUSINESS,EduBranch_CHEM,EduBranch_COM,EduBranch_EDU,EduBranch_ENG_CHEM,EduBranch_ENG_CIVIL,EduBranch_ENG_COM_ELEC,EduBranch_ENG_ENV,EduBranch_ENG_IND,EduBranch_ENG_OTHER,EduBranch_ENG_PET_CHEM,EduBranch_Finance,EduBranch_Languages,EduBranch_Law,EduBranch_Other,EduBranch_Science,EduBranch_Social,Max_EduInstituteGroup,NumYear_SinceLastEdu
4450,0,2017,3.0,,,Inexperienced Hire,Agency,3.0,5.666666666666668,1.0588235294117647,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
4451,0,2017,2.0,,,Inexperienced Hire,Campus/Fair,2.0,7.0,1.2857142857142858,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,4.0
4452,0,2015,0.0,,,Experienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,10.0
4453,0,2015,0.0,,,Inexperienced Hire,Campus/Fair,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4454,1,2017,2.0,,,Inexperienced Hire,Referral,2.0,3.0,1.6666666666666667,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,3.0
4455,0,2017,2.0,,,Experienced Hire,Contractor Conversion,2.0,6.5,1.3846153846153846,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,7.0
4456,1,2016,1.0,,,Experienced Hire,Referral,1.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
4457,0,2016,1.0,,,Inexperienced Hire,Agency,1.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4458,0,2017,2.0,,,Inexperienced Hire,Other,2.0,7.5,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,5.0
4459,0,2015,0.0,,,Inexperienced Hire,Other,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4460,0,2015,0.0,,,Inexperienced Hire,Other,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,2.0
4461,0,2017,2.0,,,Inexperienced Hire,Agency,2.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4462,0,2015,0.0,,,Inexperienced Hire,Referral,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
4463,1,2017,2.0,,,Inexperienced Hire,Campus/Fair,2.0,9.5,1.631578947368421,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4464,0,2017,2.0,,,Experienced Hire,Referral,2.0,8.5,1.2941176470588236,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,3.0
4465,0,2015,0.0,,,Inexperienced Hire,Other,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,1.0
4466,0,2015,0.0,,,Experienced Hire,Agency,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,1.0
4467,0,2015,0.0,,,Inexperienced Hire,Contractor Conversion,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4468,0,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
4469,1,2017,2.0,,,Experienced Hire,Referral,2.0,9.0,1.5555555555555556,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,10.0
4470,1,2015,0.0,,,Inexperienced Hire,Website/Ads,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,SCHL,1.0
4471,0,2015,0.0,,,Inexperienced Hire,Campus/Fair,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4472,1,2016,1.0,,,Experienced Hire,Website/Ads,1.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,9.0
4473,0,2017,2.0,,,Inexperienced Hire,Agency,2.0,9.0,1.1666666666666667,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
4474,0,2017,2.0,,,Inexperienced Hire,Contractor Conversion,2.0,3.5,2.4285714285714284,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNIV,6.0
4475,0,2015,0.0,,,Experienced Hire,Agency,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,12.0
4476,1,2016,1.0,,,Inexperienced Hire,Agency,1.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4477,0,2017,2.0,,,Inexperienced Hire,Website/Ads,2.0,4.0,1.125,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
4478,1,2015,0.0,,,Inexperienced Hire,Referral,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4479,1,2016,1.0,,,Inexperienced Hire,Agency,1.0,3.0,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4480,0,2017,2.0,,,Inexperienced Hire,Agency,2.0,5.5,1.3636363636363635,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4481,0,2015,0.0,,,Inexperienced Hire,Website/Ads,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4482,1,2015,0.0,,,Experienced Hire,Agency,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4483,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,4.5,1.2222222222222223,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4484,0,2017,2.0,1.0,10.0,Inexperienced Hire,Agency,2.0,3.0,1.5,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4485,1,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4486,0,2017,2.0,,,Inexperienced Hire,Referral,2.0,6.0,1.1666666666666667,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
4487,0,2017,2.0,,,Inexperienced Hire,Website/Ads,2.0,8.5,1.2352941176470589,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4488,0,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4489,0,2016,1.0,,,Inexperienced Hire,Agency,1.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4490,0,2017,2.0,,,Inexperienced Hire,Agency,2.0,7.0,1.5,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4491,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,3.5,1.7142857142857142,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4492,0,2015,0.0,,,Experienced Hire,Contractor Conversion,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,1.0
4493,0,2015,0.0,,,Inexperienced Hire,Referral,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNIV,1.0
4494,1,2017,2.0,,,Inexperienced Hire,Other,2.0,6.0,1.3333333333333333,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
4495,0,2015,0.0,,,Experienced Hire,Contractor Conversion,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
4496,0,2017,2.0,,,Inexperienced Hire,Website/Ads,2.0,10.0,1.15,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,3.0
4497,1,2016,1.0,,,Inexperienced Hire,Contractor Conversion,1.0,1.0,3.0,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4498,1,2017,2.0,,,Inexperienced Hire,Campus/Fair,2.0,9.0,1.5,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4499,1,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4500,0,2016,1.0,,,Inexperienced Hire,Agency,1.0,5.0,1.0,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4501,1,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4502,0,2017,2.0,,,Inexperienced Hire,Referral,2.0,3.5,2.7142857142857144,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,3.0
4503,1,2017,2.0,,,Inexperienced Hire,Website/Ads,2.0,8.0,1.1875,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
4504,0,2017,2.0,,,Inexperienced Hire,Campus/Fair,2.0,3.0,1.3333333333333333,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
4505,0,2017,2.0,,,Inexperienced Hire,Agency,2.0,3.5,1.5714285714285714,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,3.0
4506,0,2017,2.0,,,Inexperienced Hire,Referral,2.0,2.5,1.8,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,3.0
4507,0,2015,0.0,,,Inexperienced Hire,Campus/Fair,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4508,0,2015,0.0,,,Experienced Hire,Referral,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
4509,1,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4510,0,2015,0.0,,,Inexperienced Hire,Website/Ads,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,1.0
4511,0,2017,2.0,,,Inexperienced Hire,Campus/Fair,2.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTHR,2.0
4512,0,2016,1.0,,,Inexperienced Hire,Referral,1.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
4513,0,2017,2.0,1.0,3.0,Inexperienced Hire,Referral,2.0,8.0,1.5,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
4514,0,2015,0.0,,,Experienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
4515,0,2015,0.0,,,Experienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4516,1,2016,1.0,,,Inexperienced Hire,Website/Ads,1.0,2.0,1.0,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4517,1,2016,1.0,,,Inexperienced Hire,Campus/Fair,1.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4518,1,2016,1.0,,,Inexperienced Hire,Agency,1.0,13.0,1.1538461538461535,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4519,1,2016,1.0,,,Inexperienced Hire,Agency,1.0,7.0,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4520,0,2016,1.0,,,Inexperienced Hire,Referral,1.0,8.0,1.25,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,UNIV,2.0
4521,0,2015,0.0,,,Inexperienced Hire,Other,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4522,1,2016,1.0,,,Inexperienced Hire,Campus/Fair,1.0,3.0,1.6666666666666667,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4523,0,2017,2.0,,,Inexperienced Hire,Website/Ads,2.0,14.0,1.1071428571428572,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,3.0
4524,0,2016,1.0,,,Inexperienced Hire,Campus/Fair,1.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4525,1,2016,1.0,,,Inexperienced Hire,Agency,1.0,1.0,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4526,0,2017,2.0,,,Experienced Hire,Website/Ads,2.0,6.0,1.8333333333333333,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,3.0
4527,0,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,1.0
4528,0,2015,0.0,,,Inexperienced Hire,Other,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4529,0,2017,2.0,,,Inexperienced Hire,Contractor Conversion,2.0,2.0,2.75,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4530,0,2016,1.0,,,Experienced Hire,Other,1.0,2.0,4.5,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4531,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,4.5,1.5555555555555556,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,2.0
4532,0,2017,2.0,,,Inexperienced Hire,Referral,2.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4533,0,2017,2.0,,,Experienced Hire,Referral,2.0,5.5,2.272727272727273,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,4.0
4534,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,3.5,1.5714285714285714,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,5.0
4535,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,4.5,2.4444444444444446,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4536,0,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4537,0,2015,0.0,,,Experienced Hire,Agency,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4538,0,2015,0.0,,,Experienced Hire,Referral,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,UNIV,4.0
4539,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,1.0,5.5,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4540,0,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4541,0,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4542,1,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INST,2.0
4543,1,2016,1.0,,,Inexperienced Hire,Referral,1.0,4.0,1.0,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4544,0,2017,2.0,,,Experienced Hire,Referral,2.0,7.0,1.2142857142857142,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,6.0
4545,0,2017,2.0,,,Inexperienced Hire,Campus/Fair,2.0,3.5,1.4285714285714286,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4546,0,2016,1.0,,,Inexperienced Hire,Campus/Fair,1.0,3.0,1.3333333333333333,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,UNIV,1.0
4547,0,2016,1.0,,,Inexperienced Hire,Agency,1.0,7.0,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4548,0,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4549,0,2017,2.0,,,Inexperienced Hire,Website/Ads,2.0,5.0,1.9,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4550,1,2016,1.0,,,Inexperienced Hire,Agency,1.0,7.0,2.2857142857142856,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4551,1,2016,1.0,,,Inexperienced Hire,Website/Ads,1.0,0.0,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4552,0,2015,0.0,,,Inexperienced Hire,Campus/Fair,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4553,0,2015,0.0,,,Experienced Hire,Website/Ads,0.0,0.0,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,3.0
4554,0,2016,1.0,,,Experienced Hire,Website/Ads,1.0,4.0,1.0,,,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,UNIV,1.0
4555,0,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4556,1,2017,2.0,,,Inexperienced Hire,Agency,2.0,6.0,1.8333333333333333,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,2.0
4557,1,2016,1.0,,,Inexperienced Hire,Agency,1.0,7.0,1.4285714285714286,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
4558,0,2015,0.0,,,Inexperienced Hire,Agency,0.0,0.0,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,UNIV,1.0
4559,1,2016,1.0,,,Inexperienced Hire,Agency,1.0,3.0,1.0,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,UNIV,1.0
